osm_id,osm_type,lat,lon,name,cuisine,addr_street,addr_housenumber,addr_postcode,addr_city,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,calle_norm,numero_norm,clave_cruce,distancia_metros,indice_censo,desc_barrio_local,desc_distrito_local,desc_epigrafe,id_seccion_censal_local,metodo_match
2704017912,node,40.4273585,-3.7039189,Cabreira,regional,Calle de Ruiz,2,28004,Madrid,+34 91 593 02 00,https://www.cabreira.es/,,yes,,,no,RUIZ,2,RUIZ|2,0.16130646883855765,290,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1093.0,proximidad
2704017915,node,40.4275617,-3.7038785,La Fragua de Sebín,regional,Calle del Divino Pastor,21,28004,Madrid,+34 914 459 597,http://www.fraguadesebin.com/,,,,,,DIVINO PASTOR,21,DIVINO PASTOR|21,23.015705526828484,290,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1093.0,proximidad
2704017917,node,40.4277212,-3.7040168,El Pico,regional,Calle del Divino Pastor,,28004,Madrid,,,,,,,,DIVINO PASTOR,,,19.864167332809206,516,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1092.0,proximidad
2704017921,node,40.4286074,-3.703868,EatMyTrip Brunch & Dinner Madrid,brunch,Calle de Manuela Malasaña,17,28004,Madrid,+34689960975,https://eatmytrip.com/brunch-madrid-malasana/,,,,,,MANUELA MALASAÑA,17,MANUELA MALASAÑA|17,1.64313867982091,1153,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1092.0,proximidad
2714421804,node,40.4225976,-3.7038375,Superfuüd,,Calle del Pez,1,28004,Madrid,,,,,,,,PEZ,1,PEZ|1,13.140469787480823,171,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1096.0,proximidad
2717079190,node,40.4234114,-3.6999933,La Hummusería,middle_eastern;hummus,Calle de Hernán Cortés,8,28004,Madrid,+34 910 22 62 40,https://www.lahummuseria.es/,Mo-Su 13:30-23:00,,,,,HERNÁN CORTÉS,8,HERNÁN CORTÉS|8,2.0144992134324013,1534,JUSTICIA            ,CENTRO              ,RESTAURANTE,1075.0,proximidad
2725509706,node,40.4260755,-3.7107778,Río Miño,regional,Calle del Limón,9,28015,Madrid,+34 91 5473198,http://www.xn--riomio-0wa.com/,,,,,,LIMÓN,9,LIMÓN|9,3.738352440951984,589,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1108.0,proximidad
2727060488,node,40.4225468,-3.7105278,Hong Kong Kitchen,chinese,Calle del Doctor Carracido,2,28013,Madrid,,,,,,,,DOCTOR CARRACIDO,2,DOCTOR CARRACIDO|2,3.68237699057067,1379,PALACIO             ,CENTRO              ,RESTAURANTE,1003.0,proximidad
2727060489,node,40.4223782,-3.7105319,Shangrila Dimsum,asian,Calle de Leganitos,26,28013,Madrid,,,,,,,,LEGANITOS,26,LEGANITOS|26,1.8008628234959554,651,PALACIO             ,CENTRO              ,RESTAURANTE,1003.0,proximidad
2728979073,node,40.4225937,-3.7106431,Cervecería Rayal,regional,Calle de Leganitos,28,28013,Madrid,,,,,,,,LEGANITOS,28,LEGANITOS|28,4.047982348932536,71,PALACIO             ,CENTRO              ,RESTAURANTE,1002.0,proximidad
2728979092,node,40.4205846,-3.709399,A Ri Rang,korean,Calle de la Bola,,28013,Madrid,,,,,,,,BOLA,,,0.7919100202624885,1358,PALACIO             ,CENTRO              ,RESTAURANTE,1003.0,proximidad
2756126338,node,40.4252619,-3.7034427,Botequim Brunch & Tapas,fish;latin_american,Calle del Espíritu Santo,15,28004,Madrid,+34915063293,,,,,,no,ESPÍRITU SANTO,15,ESPÍRITU SANTO|15,2.3447245779624573,1309,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1098.0,proximidad
2769265439,node,40.4225226,-3.7004122,El 3 de Galdós,,Calle de Pérez Galdós,3,28004,Madrid,,,,,,,,PÉREZ GALDÓS,3,PÉREZ GALDÓS|3,17.24678119904044,1427,JUSTICIA            ,CENTRO              ,RESTAURANTE,1075.0,proximidad
2769265440,node,40.4222901,-3.7000233,Mesón Planeta,regional,Calle de Pérez Galdós,10,28004,Madrid,+34 915 22 25 09,,,,,,,PÉREZ GALDÓS,10,PÉREZ GALDÓS|10,5.871230126761064,1045,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1075.0,proximidad
2769265443,node,40.4183458,-3.7073033,Cantina Canalla,mexican,Plaza de San Martín,2,28013,Madrid,+34 915221177,https://www.cantinacanalla.com/,,,,,,SAN MARTÍN,2,SAN MARTÍN|2,1.195793120368413,814,SOL                 ,CENTRO              ,BAR RESTAURANTE,1117.0,proximidad
2777281761,node,40.42487,-3.7008499,Steak Burger,burger,Calle de Fuencarral,73,28004,Madrid,+34 91 531 12 79,https://www.steakburger.es/,,no,,,limited,FUENCARRAL,73,FUENCARRAL|73,23.672320055854748,1122,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1087.0,proximidad
2777306936,node,40.4246907,-3.7011574,El Cocinillas,,Calle de San Joaquín,3,28004,Madrid,+34 915232960,http://www.restauranteelcocinillas.com,,,yes,yes,,SAN JOAQUÍN,3,SAN JOAQUÍN|3,8.809096676254121,1192,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1094.0,proximidad
2777306954,node,40.4243721,-3.7019608,Maki,,Calle de San Joaquín,16,28004,Madrid,+34 915239806,https://www.restaurantemaki.com/,,yes,,,,SAN JOAQUÍN,16,SAN JOAQUÍN|16,1.348240049468679,810,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1094.0,proximidad
2781347263,node,40.4143944,-3.7076336,La Toná,,Calle de Toledo,,28005,Madrid,,,,,,,no,TOLEDO,,,3.2420859142656306,340,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
2813472229,node,40.4248424,-3.7011088,Ceviceria San Joaquín,peruvian,Calle de San Joaquín,4,28004,Madrid,,,,no,,,,SAN JOAQUÍN,4,SAN JOAQUÍN|4,1.6895165079773402,705,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1094.0,proximidad
2815481539,node,40.4248768,-3.7020918,Greek And Shop,greek,Corredera Alta de San Pablo,9,28004,Madrid,+34 915 32 60 83,https://greekandshop.es,,,,,no,CORREDERA ALTA DE SAN PABLO,9,CORREDERA ALTA DE SAN PABLO|9,16.090170131844918,151,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1094.0,proximidad
2877835223,node,40.4148236,-3.7075612,Doro's Bistró,,Calle de Toledo,,28005,Madrid,,,,,,,limited,TOLEDO,,,3.029200171044675,339,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
2877835225,node,40.4131836,-3.7081864,Gonder,ethiopian,Calle de Grafal,8,28005,Madrid,+34 91 704 72 50,http://www.gonderrestauranteetiope.com/es/,,,,,,GRAFAL,8,GRAFAL|8,19.328556851136536,1366,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1009.0,proximidad
2883849305,node,40.4257926,-3.7099074,El Arquibar,,Travesía del Conde Duque,5,28015,Madrid,+34 915 59 81 48,,,,,,no,TRAVESÍA DEL CONDE DUQUE,5,TRAVESÍA DEL CONDE DUQUE|5,1.504758429943849,1196,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1108.0,proximidad
2888982905,node,40.4287119,-3.703588,Ochenta Grados,,Calle de Manuela Malasaña,10,28004,Madrid,+34 914 458 351,https://ochentagrados.com/restaurante/malasana/,,,,,,MANUELA MALASAÑA,10,MANUELA MALASAÑA|10,5.144668521253159,1135,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1090.0,proximidad
2904920327,node,40.4115533,-3.6955653,La Puerta Amarilla,burger,Calle de Fúcar,9,28014,Madrid,+34 911 722 207,https://pecadocarnal.es/huertas/index.html,,,,,no,FÚCAR,9,FÚCAR|9,14.122995124515437,1036,CORTES              ,CENTRO              ,BAR RESTAURANTE,1061.0,proximidad
3007302451,node,40.4229011,-3.7097345,Museo del Jamón,regional,Gran Vía,72,28013,Madrid,,https://www.museodeljamon.es/madrid/,,,,,,GRAN VÍA,72,GRAN VÍA|72,0.2594638516079129,317,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1112.0,proximidad
3007302524,node,40.4226474,-3.7100285,Vips,international,Gran Vía,65,28013,Madrid,,https://www.vips.es,,yes,,,,GRAN VÍA,65,GRAN VÍA|65,1.4227892158698254,24,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1003.0,proximidad
3007302525,node,40.4224533,-3.7097301,100 Montaditos,sandwich,Gran Vía,63,28013,Madrid,,https://spain.100montaditos.com/,,,,,,GRAN VÍA,63,GRAN VÍA|63,16.6175858468855,1378,PALACIO             ,CENTRO              ,RESTAURANTE,1003.0,proximidad
3050330459,node,40.4285288,-3.7026709,Lizarrán,spanish,,,,,+34 91 445 53 89,,,,,,,,,,7.935834295924644,1149,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1090.0,proximidad
3097803923,node,40.4117258,-3.7146334,El Tormo,regional,Travesía de las Vistillas,13,28005,Madrid,,,,,,,,TRAVESÍA DE LAS VISTILLAS,13,TRAVESÍA DE LAS VISTILLAS|13,1.4564185982231312,880,PALACIO             ,CENTRO              ,RESTAURANTE,1018.0,proximidad
3150467673,node,40.4142521,-3.7021784,Restaurante Ginger,,Plaza del Ángel,12,28012,Madrid,+34 913691059,https://teste.pt/,,,,,yes,ÁNGEL,12,ÁNGEL|12,16.14351078605812,1355,CORTES              ,CENTRO              ,RESTAURANTE,1067.0,proximidad
3150984148,node,40.4146092,-3.7067543,Metro Bistro - Plaza Mayor,,,,,,+34 913 66 33 19,,,,,,yes,,,,4.355823363788752,1523,SOL                 ,CENTRO              ,RESTAURANTE,1121.0,proximidad
3160956719,node,40.4218315,-3.6984451,Izakaya Han,japanese;korean,Calle de San Bartolomé,10,28004,Madrid,,,,,,,limited,SAN BARTOLOMÉ,10,SAN BARTOLOMÉ|10,5.0515034823358445,1080,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1077.0,proximidad
3209505781,node,40.4108612,-3.7074892,L'Adore,,Calle de las Maldonadas,2,28005,Madrid,,,,,,,no,MALDONADAS,2,MALDONADAS|2,12.636599594464041,237,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1024.0,proximidad
3217947416,node,40.4116433,-3.7134563,La Taquería de Birra,mexican,,,,,,,,,,,,,,,1.9758121353693832,426,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1015.0,proximidad
3217981144,node,40.4114617,-3.6955698,Piccolo Diavolo,italian,Calle de Fúcar,11,28014,Madrid,+34 911 19 43 48,,,,,,no,FÚCAR,11,FÚCAR|11,11.315859236078264,1036,CORTES              ,CENTRO              ,BAR RESTAURANTE,1061.0,proximidad
3218082259,node,40.4110229,-3.7132115,Bar Sanlúcar,,Calle de San Isidro Labrador,14,28005,Madrid,+34913540052,https://tabernasanlucar.com/,,,,,,SAN ISIDRO LABRADOR,14,SAN ISIDRO LABRADOR|14,1.0286618759561805,1374,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1015.0,proximidad
3237819723,node,40.4191584,-3.7045804,Valdemeso,regional,Calle de Mesonero Romanos,,28013,Madrid,,,PH off,,,,,MESONERO ROMANOS,,,0.9033850986978973,5,SOL                 ,CENTRO              ,BAR RESTAURANTE,1124.0,proximidad
3237847436,node,40.4195924,-3.7080721,La Casita Latina,regional,Costanilla de los Ángeles,,28013,Madrid,+34 915 59 05 81,,,,,,,COSTANILLA DE LOS ÁNGELES,,,13.782917745824804,1234,SOL                 ,CENTRO              ,RESTAURANTE,1117.0,proximidad
3237856847,node,40.421424,-3.7047819,Gymage,,,,,,,https://www.gymage.es/?id=restaurant,,,,,,,,,21.71136785980789,62,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1116.0,proximidad
3239575166,node,40.427369,-3.7104178,Olive,,Calle del Conde Duque,24,28015,Madrid,+34 911 88 46 98,,,,,,no,CONDE DUQUE,24,CONDE DUQUE|24,10.11071711734769,1476,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1105.0,proximidad
3244463961,node,40.423139,-3.7109116,Tapaspaña,regional,Gran Vía,73,28013,Madrid,+34 911 62 99 66,,,no,,,no,GRAN VÍA,73,GRAN VÍA|73,4.3588672840133915,753,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1002.0,proximidad
3244468585,node,40.4254809,-3.7045021,TAPAloguistaS,,Calle del Espíritu Santo,21,28004,Madrid,,,,,,,no,ESPÍRITU SANTO,21,ESPÍRITU SANTO|21,2.3401471775072977,1185,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1100.0,proximidad
3245942751,node,40.4192414,-3.7091305,Wok,asian,Calle de Campomanes,,28013,Madrid,,,,,,,,CAMPOMANES,,,17.72092500780912,1361,PALACIO             ,CENTRO              ,RESTAURANTE,1004.0,proximidad
3246111021,node,40.4255556,-3.7021949,Ma Bretagne,breton,Calle de San Vicente Ferrer,9,,Madrid,,,13:30-16:30;20:30-01:00,,,,,SAN VICENTE FERRER,9,SAN VICENTE FERRER|9,13.699038871644053,297,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1101.0,proximidad
3267122624,node,40.4114195,-3.7080763,100 Montaditos,sandwich,,,,,,,,,,,yes,,,,14.651314065821435,384,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1025.0,proximidad
3268259831,node,40.4081204,-3.6980296,No mames wey,,Calle de Argumosa,23,28012,Madrid,,,,,,,,ARGUMOSA,23,ARGUMOSA|23,28.844038455987963,515,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1054.0,proximidad
3275176089,node,40.4072863,-3.7010846,Los Chuchis,international,Calle del Amparo,82,28012,Madrid,,,,,,,,AMPARO,82,AMPARO|82,11.038718168929902,961,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1039.0,proximidad
3296507287,node,40.4158428,-3.7027944,Freedom Cakes,,Calle de Cádiz,7,28012,,+34 910 74 13 47,https://freedomcakes.es/,Mo-Su 09:00-00:00,,,,,CÁDIZ,7,CÁDIZ|7,6.1910000540445145,1490,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
3296507294,node,40.4153388,-3.7024723,La Tintorería,regional,Calle de Barcelona,9,28012,Madrid,+34 91 521 4878,,,,,,,BARCELONA,9,BARCELONA|9,7.625225907300341,356,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
3342022497,node,40.4140566,-3.7015791,Castizo,regional,Plaza del Ángel,9,28012,Madrid,+34 902520522,,,,,,,ÁNGEL,9,ÁNGEL|9,18.117106007108656,827,CORTES              ,CENTRO              ,BAR RESTAURANTE,1067.0,proximidad
3357914226,node,40.4250599,-3.7118362,La Venganza de Malinche,mexican,Calle del Duque de Osuna,5,28015,Madrid,+34 915 31 07 23,https://lavenganzademalinche.com/,,yes,,,no,DUQUE DE OSUNA,5,DUQUE DE OSUNA|5,1.9529964381421412,750,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1111.0,proximidad
3359367680,node,40.42795,-3.7099738,Café Conde Duque,pizza,Calle del Conde Duque,32,28015,Madrid,+34 915 41 01 49,,,no,,,limited,CONDE DUQUE,32,CONDE DUQUE|32,5.493567257455159,1349,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1105.0,proximidad
3359367681,node,40.4279255,-3.7097887,La Herradura,mexican,Calle de Montserrat,32,28015,Madrid,+34 915 42 39 36,,,,,,,MONTSERRAT,32,MONTSERRAT|32,15.403456840022198,1349,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1105.0,proximidad
3361315181,node,40.4233148,-3.6925055,Ainhoa,regional,Calle de Doña Bárbara de Braganza,12,28004,Madrid,+34 913 08 27 26,https://restauranteainhoa.es/,,,,,,DOÑA BÁRBARA DE BRAGANZA,12,DOÑA BÁRBARA DE BRAGANZA|12,0.5405924998114068,305,JUSTICIA            ,CENTRO              ,RESTAURANTE,1073.0,proximidad
3361315182,node,40.4238475,-3.6948376,Los 33,argentinian;steak_house,Plaza de las Salesas,9,28004,Madrid,+34 914 99 42 58,https://los33.net/,,,,,,LAS SALESAS,9,LAS SALESAS|9,7.1252222159556275,1115,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1073.0,proximidad
3361315184,node,40.4243742,-3.6957711,Bogotá,regional,Calle de Belén,20,28004,Madrid,+34 913 08 12 47,https://www.bogotarestaurante.es/,,,,,yes,BELÉN,20,BELÉN|20,12.47830650139166,659,JUSTICIA            ,CENTRO              ,RESTAURANTE,1079.0,proximidad
3361315185,node,40.4241324,-3.6962275,Taj Mahal,indian,Calle de Belén,12,28004,Madrid,,,,,,,,BELÉN,12,BELÉN|12,5.936857173597822,1133,JUSTICIA            ,CENTRO              ,RESTAURANTE,1079.0,proximidad
3361315186,node,40.4244415,-3.6958929,La Mordida,mexican,Calle de Belén,13,28004,Madrid,+34 91 3082089,http://www.lamordida.com/web/restaurantes/la-mordida-de-belen/,,,,,,BELÉN,13,BELÉN|13,12.973418631382968,659,JUSTICIA            ,CENTRO              ,RESTAURANTE,1079.0,proximidad
3363267774,node,40.417261,-3.7115758,Toma Jamón,,,,,,,,,,,,,,,,1.4255162065222542,503,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
3363271908,node,40.416946,-3.7112387,Taberna de Ramales,,,,,,,,,,,,limited,,,,6.485408374401065,178,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1006.0,proximidad
3365559338,node,40.4139063,-3.7000049,El Caldero,regional,Calle de las Huertas,15,28012,Madrid,+34 91 429 50 44,https://www.elcaldero.com/,"Tu-Fr 13:00-16:30,20:00-24:00; Sa 13:00-16:30,20:00-24:00; Su 00:00-00:30,13:00-16:30",,,,no,HUERTAS,15,HUERTAS|15,4.721910640956051,194,CORTES              ,CENTRO              ,RESTAURANTE,1068.0,proximidad
3367997378,node,40.4207023,-3.7048154,Shi-Shang,chinese,Calle de Concepción Arenal,3,28004,Madrid,+34 91 523 12 20,https://shishang.vercel.app/,"Mo,Mo-Tu 12:30-16:30; We-Su 12:30-16:30,19:30-23:45",,,,no,CONCEPCIÓN ARENAL,3,CONCEPCIÓN ARENAL|3,2.0303781712077784,1283,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1115.0,proximidad
3367997380,node,40.4206429,-3.7048271,El Águila,regional,Calle de Concepción Arenal,3,28004,Madrid,,,,,,,,CONCEPCIÓN ARENAL,3,CONCEPCIÓN ARENAL|3,1.4884999520046371,323,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1115.0,proximidad
3367997381,node,40.4208418,-3.7046596,Kaigang,chinese,Calle de Concepción Arenal,6,28004,Madrid,,,,,,,no,CONCEPCIÓN ARENAL,6,CONCEPCIÓN ARENAL|6,4.535067916745679,1515,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1116.0,proximidad
3373090975,node,40.4187759,-3.7105347,Scarlett Ópera,regional,,,28013,Madrid,,,Mo-Su 08:30-21:30,,,,,,,,20.277411466412524,646,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1004.0,proximidad
3373098143,node,40.4162444,-3.7097572,Bar Refra,regional,Calle de Santiago,,28013,Madrid,,,,,,,,SANTIAGO,,,21.360550610375192,892,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1007.0,proximidad
3373098146,node,40.4163296,-3.7089582,Amar La Mar,,Costanilla de Santiago,2,28013,Madrid,,,,,,,,COSTANILLA DE SANTIAGO,2,COSTANILLA DE SANTIAGO|2,2.422085068317657,1362,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
3377847298,node,40.4248483,-3.7107632,Thani,peruvian,Calle de San Leonardo,7,28015,Madrid,+34 915 22 55 97,http://www.comida-peruana.es/,,,,,no,SAN LEONARDO,7,SAN LEONARDO|7,4.694417790137721,1253,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1111.0,proximidad
3385927804,node,40.4149007,-3.7068257,La Ideal,regional,Calle Botoneras,4,28012,Madrid,+34 913 65 72 78,,Mo-Su 08:00-02:00,,,,,BOTONERAS,4,BOTONERAS|4,12.538129323759248,376,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
3385927805,node,40.4148501,-3.7068326,Cerveceria La Campana,regional;spanish,Calle Botoneras,6,28012,Madrid,+34 91 364 29 84,http://www.calamareslacampana.com/,Mo-Su 09:30-23:00,,,,,BOTONERAS,6,BOTONERAS|6,14.049539706394823,376,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
3387511788,node,40.4133997,-3.7079469,Generación Beat,,Calle de Grafal,2,28005,Madrid,+34 911288928,,,,,,,GRAFAL,2,GRAFAL|2,16.644313737401685,1366,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1009.0,proximidad
3387603971,node,40.4139218,-3.707839,Casa Revuelta,regional,Calle de Latoneros,3,,Madrid,+34 913 663 332,https://www.casarevuelta.com,,,,,,LATONEROS,3,LATONEROS|3,16.792557511957074,165,SOL                 ,CENTRO              ,RESTAURANTE,1121.0,proximidad
3390938499,node,40.4177065,-3.7104698,Casa Nicasio,regional,,,,Madrid,,,,,,,,,,,4.198137702395059,182,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
3390938500,node,40.4175734,-3.7104434,Algarabía,,Calle de la Unión,8,28013,Madrid,+34 915424131,http://restaurantealgarabia.com/,,,,,,UNIÓN,8,UNIÓN|8,11.242207905826422,488,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
3390938501,node,40.4173572,-3.7103359,La Esquina del Real,french,Calle de la Amnistía,4,28013,Madrid,+34 915 59 43 09,http://laesquinadelreal.es/web/,,,,,,AMNISTÍA,4,AMNISTÍA|4,2.1533460152554533,458,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
3390938502,node,40.4173156,-3.7105048,Anda Jaleo,spanish,Calle de la Unión,5,28013,Madrid,+34687407662;+34 915 472 500,https://www.tabernapalocortado.es/,,,,,no,UNIÓN,5,UNIÓN|5,13.68660964316846,218,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
3390938503,node,40.4171679,-3.7104977,Sarang Bang,korean,Calle de la Amnistía,5,28013,Madrid,+34 914041054,,,,,,,AMNISTÍA,5,AMNISTÍA|5,3.0482317225882034,218,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
3403973651,node,40.4192628,-3.7041013,Ribs,,Calle Abada,8,28013,Madrid,+34 915 32 80 50,http://www.ribs.es/,,,,,,ABADA,8,ABADA|8,9.131489393418832,83,SOL                 ,CENTRO              ,RESTAURANTES DE COMIDA RAPIDA,1117.0,proximidad
3412523839,node,40.4176371,-3.7034443,All U Can Eat,spanish,,,,,,,Mo-Su 10:00-02:00,,,,,,,,1.1568552981721643,599,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
3417386059,node,40.4158311,-3.7025533,Taberna Malaspina,,Calle de Cádiz,9,28012,Madrid,+34 649 357 923,,,,,,,CÁDIZ,9,CÁDIZ|9,9.495427578317894,102,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
3425259022,node,40.4219721,-3.6942724,La Kitchen,,,,,,,,,,,,,,,,1.073875867301318,1030,JUSTICIA            ,CENTRO              ,RESTAURANTE,1073.0,proximidad
3425328707,node,40.4219281,-3.6966206,Restaurante Arce,,,,,,,,,,,,,,,,15.914107716087562,66,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1077.0,proximidad
3426800308,node,40.4231323,-3.6940393,Taqueria La Lupita,,Calle del Conde de Xiquena,,28004,Madrid,,,,,,,,CONDE DE XIQUENA,,,2.107966772733568,1108,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1073.0,proximidad
3426800309,node,40.4233452,-3.6926318,El Gato Persa,regional,Calle de Doña Bárbara de Braganza,10,28004,Madrid,,,,,,,,DOÑA BÁRBARA DE BRAGANZA,10,DOÑA BÁRBARA DE BRAGANZA|10,5.338284007840218,304,JUSTICIA            ,CENTRO              ,RESTAURANTE,1073.0,proximidad
3431845450,node,40.4179741,-3.7027399,All U Can Eat,spanish,,,,,,,,,,,,,,,4.221313525777404,1491,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
3431845455,node,40.4188658,-3.7019873,LaTa TaPa,,,,,,,,,,,,no,,,,28.926555560415864,714,SOL                 ,CENTRO              ,RESTAURANTE,1118.0,proximidad
3431845458,node,40.4189833,-3.7019216,100 Montaditos,sandwich,,,,,,,11:00-24:00,yes,,,limited,,,,14.024571794005592,714,SOL                 ,CENTRO              ,RESTAURANTE,1118.0,proximidad
3461921706,node,40.4243863,-3.7007832,Mérimée,,Calle de Fuencarral,61,28004,Madrid,,,,no,,,yes,FUENCARRAL,61,FUENCARRAL|61,19.959270883314257,818,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1094.0,proximidad
3461943022,node,40.4282956,-3.701952,,,Calle de Fuencarral,104,28004,,,,,,,,,FUENCARRAL,104,FUENCARRAL|104,18.90304736286773,374,JUSTICIA            ,CENTRO              ,RESTAURANTE,1089.0,proximidad
3463686653,node,40.4238093,-3.7090998,Jia Jia Pai Dang,chinese,Calle del Álamo,3,28015,Madrid,,,,,,,no,ÁLAMO,3,ÁLAMO|3,2.4259559491475655,1254,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1112.0,proximidad
3478357636,node,40.4246311,-3.7095825,Rey de Tallarines,chinese,Calle de San Bernardino,2,,Madrid,+34915426897,http://www.reydetallarines.com/,,,,,yes,SAN BERNARDINO,2,SAN BERNARDINO|2,2.2579864850901874,1265,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1111.0,proximidad
3502518074,node,40.4186332,-3.7107053,100 Montaditos,sandwich,Calle de Felipe V,,28013,Madrid,,,,,,,,FELIPE V,,,10.47644774754313,564,PALACIO             ,CENTRO              ,RESTAURANTES DE COMIDA RAPIDA,1004.0,proximidad
3502726878,node,40.4164358,-3.7076454,El Patrón Taquería,mexican,Calle de Bordadores,2,28013,Madrid,+34 678 110 432,https://en.patrontaqueria.com/,Mo-Fr 18:00-00:00; Sa 14:00-00:00; Su 14:00-24:00,,,,,BORDADORES,2,BORDADORES|2,0.39807932136589924,1328,SOL                 ,CENTRO              ,RESTAURANTE,1123.0,proximidad
3502726880,node,40.416689,-3.7070404,Malatesta,italian,Calle de Coloreros,5,28013,Madrid,+34 913 65 90 97,http://www.trattoriamalatesta.com/,,,,,,COLOREROS,5,COLOREROS|5,8.817476221477246,1338,SOL                 ,CENTRO              ,RESTAURANTE,1123.0,proximidad
3523878152,node,40.4222182,-3.7024938,Sushi More,sushi,Calle del Barco,18,28004,Madrid,,,,,,,,BARCO,18,BARCO|18,15.014828804451835,1159,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1095.0,proximidad
3523878159,node,40.4233641,-3.699445,El Bocado de Carole,,Calle de Hernán Cortés,19,28004,Madrid,+34 91 532 59 31,http://www.elbocadodecarole.com/,,,,,,HERNÁN CORTÉS,19,HERNÁN CORTÉS|19,0.49311137781597786,1152,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1081.0,proximidad
3530364397,node,40.419717,-3.7031113,19 Sushi,japanese,Calle de la Salud,19,28013,Madrid,+34 91 524 05 71,http://19sushibar.com/,,,,,,SALUD,19,SALUD|19,29.257761342630108,1259,SOL                 ,CENTRO              ,BAR RESTAURANTE,1117.0,proximidad
3597242732,node,40.4170048,-3.6965957,Casa Manolo,,,,,,,,,,,,,,,,11.942617928949959,195,CORTES              ,CENTRO              ,RESTAURANTE,1072.0,proximidad
