osm_id,osm_type,lat,lon,name,cuisine,addr_street,addr_housenumber,addr_postcode,addr_city,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair
3730445911,node,40.4279843,-3.7055016,Crucina,,Calle del Divino Pastor,30,28004,Madrid,+34 914 453 364,http://www.crucina.com/,,,,,
3730445917,node,40.4277298,-3.7041424,La Fondue de Tell,fondue,Calle del Divino Pastor,12,28004,Madrid,+34 91 594 42 77,http://www.lafonduedetell.com/,,,,,
3757077741,node,40.4181247,-3.7024803,Ciudad de Tui,regional,Calle de la Montera,22,28013,Madrid,+34 91 531 10 57,http://www.restauranteciudaddetui.com/,,,,,
3757077743,node,40.4149855,-3.700813,Novecento,argentinian,Plaza de Santa Ana,3,28012,Madrid,,,,,,,
3757077744,node,40.4150326,-3.7004107,Il Pezzo di Guiseppe,italian,Plaza de Santa Ana,5,28012,Madrid,,,,,,,yes
3757433141,node,40.4287093,-3.7151631,El Pimiento Verde,,Calle de Quintana,1,28008,Madrid,+34 915 41 21 40,https://www.elpimientoverde.com/,,,,,
3761642953,node,40.4204539,-3.6913616,Restaurante Cibeles,spanish,Calle del Marqués del Duero,5,28001,Madrid,,,,,,,
3778528248,node,40.4253241,-3.7007863,Superchulo,,Calle de Fuencarral,74,28004,,+34 911 08 80 48,https://superchulorestaurante.com/,"Su-Th 10:00-23:00, Fr,Sa 10:00-24:00",,,,
3783521458,node,40.4080756,-3.7008754,Portomarín,galician,Calle de Valencia,4,28012,Madrid,+34 915 28 56 86,https://www.restauranteportomarin.es/,,,,,limited
3792740194,node,40.4221791,-3.7086096,La Txapela,regional,Gran Vía,64,28013,Madrid,+34 917581213,http://www.txapelarestaurant.es/nosotros/restaurantes,,,,,yes
3794179126,node,40.4233148,-3.7028189,El mezcalito,mexican,Corredera Baja de San Pablo,49,28004,Madrid,,,,,,,
3826680860,node,40.4253096,-3.6961658,Krachai,thai,Calle de Fernando VI,11,28004,Madrid,+34 91 833 65 56,http://krachai.es/,"Mo off; Tu-We 13:30-15:45, 20:30- 22:30; Th 13:30-15:45, 20:30-22:45; Fr 13:30-15:45, 20:30-23:00; Sa 13:45-16:00, 20:30-23:00; Su 13:45-16:00",,,,
3828719388,node,40.4209054,-3.7001867,El Pezcador,regional,Calle de las Infantas,,28004,Madrid,,,,,,,
3851689925,node,40.4117805,-3.6954335,La Malontina,spanish,Calle de la Verónica,4,28014,Madrid,,https://lamalontina.es,,,yes,,limited
3891056426,node,40.4221287,-3.6984045,Gioia,italian,Calle de San Bartolomé,23,28004,Madrid,+34 91 521 55 47,https://www.gioiamadrid.es/,,,,,yes
3891066145,node,40.4227404,-3.697428,Palosanto,,Plaza de Chueca,8,28004,Madrid,+34 910 85 76 95,,,,,,
3897299359,node,40.4217167,-3.6986221,El Rincón de los Cuates,mexican,Calle de San Bartolomé,7,,,,https://elrincondeloscuates.com/,,,,,no
3897299361,node,40.4258182,-3.6973935,Parrilla De María,steak_house,,,,,,,,,,,
3897299362,node,40.4231407,-3.6981192,Puravaca,,,,,,,,,,,,
3946850012,node,40.4178329,-3.7028181,La cueva de 1900,,Calle de la Montera,13,28013,Madrid,,http://www.lacuevade1900.es/,,,,,
3949475108,node,40.4171284,-3.6986354,Ariza,spanish,Calle de Arlabán,9,28014,,,,,,,,
3958456456,node,40.4234315,-3.707934,Anto III,,Calle de Antonio Grilo,3,28015,Madrid,,,,,,,no
3958464457,node,40.4187933,-3.7081702,Lambuzo,regional,Calle de las Conchas,9,28013,Madrid,+34 91 1434862,http://www.barlambuzo.com/,,,,,
3958480053,node,40.4151825,-3.7082627,Mesón del Boquerón,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,limited
3958480054,node,40.4144871,-3.7081199,El Gallego,regional,Calle de Cuchilleros,2,28005,Madrid,+34 913 660 888,,,,,,no
3961394702,node,40.4230463,-3.7031419,PadThaiWok,thai,Corredera Baja de San Pablo,41,28004,Madrid,+34 912 985 124,http://padthaiwok.com/,,,,,
3976285868,node,40.4194576,-3.7039464,Mu!,,Calle de Chinchilla,3,28013,Madrid,+34 912 193 359,http://www.mu-elplacerdelacarne.es/,,,,,
3976285870,node,40.4180771,-3.7031781,El Manantial,regional,Calle de Tetuán,30,28013,Madrid,+34 91 523 3062,http://www.sidreria.com/elmanantial/detalle.asp,,,,,
3976300417,node,40.4178277,-3.7033283,Wok Sun,asian,Calle de Tetuán,24,28013,Madrid,+34910166216,,,no,yes,,
3976300419,node,40.4161059,-3.7016016,Venta El Buscón,regional,Calle de la Victoria,5-7,28012,Madrid,+34 915 22 54 12,,,,,,
3976330520,node,40.4150233,-3.7005193,O Cacho do Jose,regional,Plaza de Santa Ana,5,28012,Madrid,,,,,,,
3976330523,node,40.4071562,-3.6941571,Pando,regional,Ronda de Atocha,,,Madrid,,,,,,,
3981547226,node,40.4122071,-3.6982208,Taberna Los Chanquetes,regional,Calle de Moratín,2,28014,Madrid,+34 91 429 02 45,http://www.tabernaloschanquetes.es/,,,,,
3984416895,node,40.4216589,-3.6993965,Ra-Men Kagura,,Calle de San Marcos,8,28004,Madrid,,,,,,,
3984416896,node,40.4245735,-3.6998156,La Indigna,,Calle de Santa Brígida,5,28004,Madrid,,,,,,,
3986188348,node,40.4152835,-3.7026327,Taberna Kaixo,spanish,Calle de Barcelona,12,28012,Madrid,+34 915 23 2133,http://www.tabernakaixo.com,,,,,
3986193632,node,40.4126114,-3.6985299,La Sanabresa,regional,Calle Amor de Dios,12,28014,Madrid,+34 914 29 0338,,"Mo-Sa 13:00-16:30,20:30-23:30",,,,
3986199309,node,40.4139983,-3.6989107,Casa González,,Calle del León,12,28014,Madrid,+34 914 29 5618,https://www.casagonzalez.es/,"Mo-Th 09:30-00:00; Fr, Sa 09:30-01:00; Su 11:00-18:00",,,,
3997996365,node,40.415917,-3.6922033,Plató,,,,,,,https://restauranteplato.com,,,,,
3999092885,node,40.4143982,-3.7081329,Mesón de la Cerveza,,Calle de Cuchilleros,2,28005,Madrid,,,,,,,no
3999092886,node,40.4142751,-3.7081564,Bodegas Ricla,regional,Calle de Cuchilleros,6,28005,Madrid,+34 91 9483101,,,,,,
3999092887,node,40.4151501,-3.7082345,Mesón de la Tortilla,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,
4012426925,node,40.4189745,-3.7012849,El Rincón de Pangpang,chinese,Calle de los Jardines,7,28013,Madrid,+34 918 20 68 81,https://elrincondepangpangminihotpot.com/,We-Mo 12:00-23:30,no,,,no
4012426926,node,40.4189758,-3.7009104,La Troyka,russian,Calle de los Jardines,11,28013,Madrid,+34 911 73 35 63,,,,,,no
4012426927,node,40.4189728,-3.7004039,Cuzco Lupita,peruvian,Calle de los Jardines,21,28013,Madrid,+34 914 34 38 07,,,,,,no
4012426928,node,40.4188633,-3.6995552,Steak Burger,,Calle de la Virgen de los Peligros,,28013,Madrid,,,,,,,
4113118604,node,40.4287555,-3.701794,Bar Vinos,,Calle de Sagasta,2,28004,Madrid,,,,,,,
4121955392,node,40.4232943,-3.7014931,Navaja,,Calle de Valverde,42,28004,Madrid,+34 636 85 23 04,https://restaurantenavaja.com/,,,,,
4121955393,node,40.4231519,-3.7015097,Rutabaga,,Calle de Valverde,40,28004,Madrid,+34 915 22 68 45,,,,,,
4125784496,node,40.4165825,-3.7070557,La Carbonería,,Calle de Coloreros,5,28013,Madrid,+34 913 54 67 27,,,,,,
4130628389,node,40.420456,-3.6994493,BambúBox,thai,Calle del Clavel,7,28004,,+34 91 014 6103,https://www.bambubox.com,,,,,no
4142790837,node,40.4247984,-3.7140111,La Tasca de Ventura,,Calle de Ventura Rodríguez,9,28008,Madrid,+34 911 105 465,http://www.latascadeventura.es/es/,,,,,
4156996822,node,40.4202237,-3.6995611,Tiki Taco,mexican,Calle del Clavel,5,28004,Madrid,,,,,,,limited
4156996823,node,40.420145,-3.6992279,Ozú,,Calle de la Reina,23,28004,Madrid,+34 915 32 54 11,,,,,,
4157221699,node,40.4150603,-3.7081931,Mesón Rincón de la Cava,regional,Calle de la Cava de San Miguel,17,28005,Madrid,+34 91 366 58 30,http://www.mesonrincondelacava.com/,,,,,limited
4157221700,node,40.4150136,-3.7081912,Mesón del Champiñón,regional,Calle de la Cava de San Miguel,17,28005,Madrid,+34 915 596 790,http://www.mesondelchampinon.com/,,,,,no
4157221704,node,40.4132122,-3.7083551,Taberna La Concha,,Calle de la Cava Baja,7,28005,Madrid,+34 616 91 06 71,http://www.laconchataberna.com/en,Sa-Su 12:30-23:00; Mo-Fr 13:00-23:00,,,,
4157221705,node,40.4125011,-3.7091531,Erre Que Erre,,Calle de la Cava Baja,24,28005,Madrid,,,,,,,
4157221706,node,40.4118881,-3.7104095,Lamiak,,Calle de la Cava Baja,42,28005,Madrid,,http://www.lamiak.net/,,,,,
4157221707,node,40.4119082,-3.7103622,El Canalla,regional,Calle de la Cava Baja,42,28005,Madrid,+34 914 93 84 15,,,,,,
4157230306,node,40.4128737,-3.7087638,Julián de Tolosa,regional,Calle de la Cava Baja,18,28005,Madrid,+34 91 365 82 10,http://juliandetolosa.com/,,,,,no
4157495190,node,40.4201745,-3.6955599,Chispa,,Calle del Barquillo,8,28004,Madrid,,,,,,,no
4161556812,node,40.4120408,-3.710051,Esteban,regional,Calle de la Cava Baja,36,28005,Madrid,+34 91 365 90 91,http://www.rte-esteban.com/,,,,,
4161556814,node,40.4122479,-3.7095873,Viejo Madrid,,Calle de la Cava Baja,32,28005,Madrid,+34 91 366 3838,http://www.casalucio.es/oldweb/viejo-madrid.html,,,,,
4161556815,node,40.4123646,-3.7091763,Casa Curro,,Calle de la Cava Baja,23,28005,Madrid,,http://www.tabernacasacurro.com/,,,,,
4163717296,node,40.4132934,-3.7084644,Movida,,Calle de la Cava Baja,10,28005,Madrid,,,,,,,limited
4163717297,node,40.414074,-3.7082222,La Traviesa,regional,Calle de Cuchilleros,10,28005,Madrid,+34 91 366 9337,http://www.cantinalatraviesa.com/,,,,,limited
4163717298,node,40.4148373,-3.7083152,Taberna Chiquita,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,
4163717299,node,40.4150111,-3.7083877,Mesón de Don Carnal,,Calle de la Cava de San Miguel,6,28005,Madrid,+34 913661014,http://restaurantevillagodio.com/meson-don-carnal/,,,,,
4163717300,node,40.41512,-3.708437,Rincón de Ati,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,
4171202750,node,40.4161768,-3.7022004,Las Bravas,,Pasaje de Matheu,5,28012,Madrid,+34 91 521 51 41,http://lasbravas.com/,,,,,
4171202751,node,40.4161717,-3.7020958,La Ría,regional,Pasaje de Matheu,1,28012,Madrid,,,,,,,
4171202752,node,40.4161588,-3.7017843,La Carmela,regional,Calle de la Victoria,4,28012,Madrid,+34 915 22 22 93,http://www.tabernalacarmela.com/,,,,,
4171202754,node,40.4160548,-3.7021968,El Rocío,,Pasaje de Matheu,,,Madrid,,,,,,,
4171202755,node,40.4151598,-3.701715,Las Brasas de Vulcano,spanish,Calle de Álvarez Gato,,28012,Madrid,,,,,,,
4171728988,node,40.4091894,-3.6927097,Tierra Burrito Bar,mexican,Calle de Atocha,120,28012,Madrid,+34 910 05 97 44,https://www.tierraburritos.com,"Fr-Sa 11:00-06:30; Mo-Th,Su 11:00-00:30",no,,,limited
4173478089,node,40.4223029,-3.6965705,Taberna Maldeamores,,,,,,,,,,,,
4173744334,node,40.425621,-3.705116,Macuto,,Calle del Espíritu Santo,40,28004,Madrid,+34 652 61 66 26,,,,,,no
4177215769,node,40.4150858,-3.7018637,Inclán Brutal Bar,spanish,Calle de Álvarez Gato,4,28012,Madrid,+34 910 23 80 38,http://www.inclanbrutal.com/,Mo-Su 12:00-01:30,,,,
4177215770,node,40.4150959,-3.7021162,La Tía Cebolla,regional,Calle de la Cruz,27,28012,Madrid,,http://www.latiacebolla.es/,,,,,limited
4177215771,node,40.4150174,-3.7024011,La Abuela,regional,Calle de Espoz y Mina,28,28012,Madrid,+34 915 22 79 50,,,,,,no
4177215773,node,40.4160388,-3.7022407,Amigos,,Calle de Espoz y Mina,5,28012,Madrid,+34 910091738,http://www.restaurantebaramigos.com/,,,,,
4185299207,node,40.4218535,-3.6990772,Gastromaquia,mediterranean,Calle de Pelayo,,28004,Madrid,+34 91 522 6413,,,,,,
4185354122,node,40.4210185,-3.7043409,Desengaño 13,,Calle del Desengaño,13,28004,Madrid,+34 91 532 80 87,http://restauranted13.blogspot.com.es/,,,,,
4185455248,node,40.4239936,-3.7091148,Jingxi Hotpot,,Calle del Álamo,5,28015,Madrid,,,,,,,limited
4186079903,node,40.4215575,-3.7204026,WOK,,,,,,+34 91 085 77 41,,,no,,,
4190875814,node,40.4118205,-3.7150555,El Landó,,,,,,,,,,,,
4213142635,node,40.4242779,-3.6914346,Restaurante Mandarín,,Paseo de Recoletos,37,28004,Madrid,+34 91 060 98 89,https://www.casinogranmadrid.es/colon/restaurantes/mandarin,,,,,
4213142636,node,40.4219064,-3.6964147,Perritxico,basque,Calle de Augusto Figueroa,32,28004,Madrid,,,,,,,
4213650552,node,40.419033,-3.7076996,Bolero Meatballs,,Calle de las Conchas,4,28013,Madrid,,,,,,,
4213650553,node,40.4163994,-3.702361,Serafina,,Calle de Espoz y Mina,4,28012,Madrid,+34 91 532 43 16,http://www.serafinacocinabar.com/,,,,,
4213675801,node,40.4154407,-3.702394,Tapas & Más,regional,Calle de Espoz y Mina,18,28012,Madrid,+34 915 21 23 37,,,,,,
4213675802,node,40.4151459,-3.7012718,Santa Ana Tandoori,indian,Calle de Núñez de Arce,15,28012,Madrid,+34 912 79 27 22,http://www.santaanatandoori.com/,,,,,
4213675803,node,40.4156774,-3.7011963,La Casa del Abuelo,regional,Calle de Núñez de Arce,5,28012,Madrid,+34 910 000 133,http://lacasadelabuelo.es/,,,,,
4213743489,node,40.4156742,-3.7013148,Mero México,mexican,Calle de Núñez de Arce,4,28012,Madrid,+34 914 21 15 24,,"Su, Tu-Th 13:30-16:30, 20:30-00:00; Fr-Sa 13:30-16:30, 20:30-01:30",,,,
4213743490,node,40.4157811,-3.7012889,Labarka de Pintxos,regional,Calle de la Cruz,11,28012,Madrid,+34 915 23 05 62,,,,,,
4217928836,node,40.4279586,-3.6905514,Bar Tomate,,,,,,,,,,,,
4225441902,node,40.4211313,-3.7083471,Awtar,,Calle de San Bernardo,5,28013,Madrid,,,,,,,
4237445569,node,40.4167545,-3.7016751,Bacoa,burger,Carrera de San Jerónimo,3,28014,Madrid,+34 915212258,http://www.bacoa.es/,,,,,
4237445570,node,40.4167537,-3.7015659,La Taurina,regional,Carrera de San Jerónimo,5,28014,Madrid,+34 915 31 39 69,http://www.lataurina.com/,,,,,
4237445571,node,40.416748,-3.7015068,De María,argentinian,Carrera de San Jerónimo,5,28014,Madrid,+34 915 224 827,http://www.demariarestaurante.es/,,,,,
4237517690,node,40.4138986,-3.6994741,Balón Tokio,japanese,Calle de Echegaray,29,28014,Madrid,+34914296509,,"Su-Mo, We-Th 13:00-17:00, 19:30-01:00; Fr-Sa 13:00-17:00, 19:30-02:00",,,,
4237517691,node,40.4139695,-3.6994791,Come Prima,italian,Calle de Echegaray,29,28014,Madrid,,,,,,,
4237517694,node,40.4145034,-3.7000967,Miss Sushi,japanese,Calle del Prado,2,28012,Madrid,+34 910 100 811,http://www.misssushi.es/,,,,,yes
4237517695,node,40.4160101,-3.7012138,La Taberna del Chato,,Calle de la Cruz,,,Madrid,+34 915 231 629,http://www.tabernadelchato.com/,,,,,
4237517696,node,40.4160523,-3.7011454,Indalo,regional,Calle de la Cruz,8,28012,Madrid,+34 91 515 75 59,http://indalotapas.com/,,,,,
4237517697,node,40.4159227,-3.7013396,City Kebab,kebab,Calle de la Cruz,10,,Madrid,+34 651 96 81 35,,,,,,
4242179825,node,40.4260597,-3.7148794,Tierra,mexican,Calle de Martín de los Heros,34,28008,,+34 910 05 37 77,https://www.tierraburritos.com,Fr-Sa 12:00-01:00; Su-Th 12:00-00:30,,,,
4249587889,node,40.4285252,-3.7027332,Xin,asian,,,,,,,,,,,
4253314999,node,40.4141295,-3.6976579,Sidrería Zerain,basque,,,,,,,,,,,
4270405189,node,40.4281692,-3.6947967,Zest Almagro,,Calle de Fernando El Santo,4,,,+34 912 852372,https://www.zestmadrid.com/,,,,,
4271231706,node,40.4251896,-3.692052,Pointer Madrid,diner,Calle del Marqués de la Ensenada,16,28004,Madrid,+34 910526928,https://www.pointermadrid.com/,Mo-Su 13:00-01:00,,,,
4273746041,node,40.4208645,-3.7039115,Hattori Hanzo,japanese,Calle de Mesonero Romanos,17,28004,Madrid,+34 917 865 780,https://hattori-hanzo.com.es/,"Su-Th 13:30-23:30, Fr,Sa 13:30-01:00",,,,
4303929546,node,40.4131212,-3.7133162,Taberna Rayuela,regional,Calle de la Morería,8,28005,Madrid,+34 91 365 82 76,http://www.tabernarayuela.com/,,,,,
4303929547,node,40.4132002,-3.7106094,La Esquina Mexicana,,Calle del Príncipe de Anglona,1,28005,Madrid,+34 910661537,http://laesquinamexicana.es,,,,,
4303929548,node,40.4143241,-3.7088367,federal,,Plaza del Conde de Barajas,3,28005,Madrid,,,Mo-Sa 09:30-23:00; Su 09:30-16:00,,,,yes
4307227334,node,40.4219353,-3.6903548,mama chico,,,,,,,,,,,,
4307703191,node,40.4151546,-3.7025402,Bayres Beef,argentinian,,,,,,,,,,,
4309977191,node,40.4123107,-3.7094524,Casa Lucas,,Calle de la Cava Baja,30,28005,Madrid,,,"Su 13:00-16:00; Tu, Th-Fr 13:00-15:30, 20:00-00:00; We 20:00-00:00; Sa 13:00-16:00, 20:00-00:00",,,,no
4317894295,node,40.4212408,-3.6980369,Casa Salvador,,Calle de Barbieri,12,28004,Madrid,+34 915 214 524,https://casasalvadormadrid.com/,,,,,
4325214171,node,40.4189787,-3.7078695,Los Amigos,regional,Calle de las Conchas,,28013,Madrid,,,,,,,
4325214175,node,40.4220822,-3.705638,Madam,,Calle de la Luna,12,28004,Madrid,+34 910635035,https://madammadam.es/,,,,,
4330835588,node,40.4242431,-3.7014441,Kao Thai,thai,Calle de Santa Bárbara,,,Madrid,,,,,,,
4330837289,node,40.422465,-3.6953578,Casa Marius,,Calle del Almirante,2,28004,Madrid,+34 910 70 92 96,,,,,,
4330837290,node,40.4202518,-3.6974757,Celso y Manolo,regional,Calle de la Libertad,1,28004,Madrid,+34 91 531 80 79,http://www.celsoymanolo.es/,,,,,
4330837291,node,40.4211551,-3.6972841,La Carmencita,regional,Calle de la Libertad,16,28004,Madrid,+34 91 531 09 11,https://tabernalacarmencita.es/,,,,,
4333858596,node,40.4141059,-3.7009441,Taberna El Arco,,Calle de las Huertas,7,28012,Madrid,,,,,,,
4335207562,node,40.4203519,-3.7003729,Angelita,,Calle de la Reina,4,28004,Madrid,+34 915 21 66 78,http://madrid-angelita.es/,,,,,
4335207564,node,40.4197233,-3.6982155,Lettera Trattoria Moderna,,Calle de la Reina,20,28004,Madrid,,https://www.letteramadrid.com,"Mo-Th 13:30-16:00, 20:30-23:00; Fr-Su 13:30-16:30, 20:30-23:30",,,,
4337436590,node,40.4122524,-3.6939543,Tabriz,persian,Calle de la Alameda,6,,,,,,,,,no
4339683728,node,40.4060296,-3.692107,Puerta de Atocha,spanish,,,,,,,,,,,
4339715609,node,40.4099273,-3.692706,Tablafina,,,,,,,,,,,,limited
4345793584,node,40.4246147,-3.7020043,Fantastic V,,Corredera Alta de San Pablo,4,28004,Madrid,+34 913 77 67 97;+34 689979507,,,,,,
4345793586,node,40.4285247,-3.7028896,El Picoteo de Malasaña,regional,Calle de Manuela Malasaña,7,28004,Madrid,,,,,,,
4349458099,node,40.413677,-3.7088298,El Madroño,,,,,,,,,,,,limited
4354515190,node,40.4152005,-3.7024442,El Trébol Pizzas y Empanadas Estilo Argentino,,Calle de Espoz y Mina,22,28012,Madrid,,,,,,,
4355179108,node,40.4210941,-3.7040656,o'mast,pizza,Calle del Desengaño,24,28004,Madrid,+34 910 83 46 94,http://www.omastristorantepizzeria.com/,,,,,
4355179109,node,40.420994,-3.7022014,twin Pizza,pizza,Calle de Valverde,7,28004,Madrid,+34 91 032 5793,http://www.twinpizza.es/,,no,yes,yes,
4355179110,node,40.4210961,-3.7021558,Cutxi,,Calle de Valverde,9,28004,Madrid,+34 915 31 01 99,,,,,,
4355179111,node,40.4204414,-3.6989486,Latigazo,regional,Calle de las Infantas,28,28004,Madrid,+34 916 01 52 66,,,,,,
4358898496,node,40.4166065,-3.7025024,Vips,international,Plaza de la Puerta del Sol,3,28013,,+34 669 148 462,http://vips.es,Mo-Th 08:30-00:00; Fr 08:30-01:00; Sa 09:00-01:00; Su 09:00-00:00,no,,,
4384317854,node,40.4128105,-3.7037991,Nuevo Apolo,,Calle del Doctor Cortezo,,,,,,,,,,
4387730199,node,40.4133436,-3.7023966,Tokio Tower,asian,,,,,,,,,,,
4387730201,node,40.4127689,-3.7034366,Yatiri,,Calle de Relatores,20,28012,Madrid,,,,,,,
4387730204,node,40.4133928,-3.7023763,de Martín,,,,,,,,,,,,
4390452987,node,40.4143179,-3.7066613,El Cogollo de la Descarga,,,,,,,,,,,,
4394691962,node,40.4268313,-3.7104232,La Pera Limonera,,Calle del Limón,21,28015,Madrid,+34 911383937,http://www.laperalimoneragastrobar.com/,,,,,
4394691966,node,40.4146729,-3.6991827,Ocafú,regional,Calle del Prado,10,28014,Madrid,,https://ocafu.com/,,,,,
4394691971,node,40.4138366,-3.6989795,Ay! Rosa,mexican,Calle del León,16,28014,Madrid,+34 914 203 068,https://ayrosarestaurante.com/carta/,Mo-Th 12:00-01:00; Fr-Sa 12:00-02:00; Su 12:00-00:30,,,,no
4397563292,node,40.4219958,-3.6959258,Younique,,Calle de Augusto Figueroa,,,Madrid,+34 91 005 27 46,http://www.onlyyouhotels.com/dining/younique/,,,,,
4405701885,node,40.4125001,-3.7089636,Emma y Julia,italian,Calle de la Cava Baja,19,28005,Madrid,+34 913 66 10 23,http://emmayjulia.com/,,,,,limited
4447160292,node,40.4236005,-3.6937246,Luke,,Calle de Doña Bárbara de Braganza,2,28004,Madrid,,http://www.lecabrera.com/,,,,,
4449788947,node,40.4227829,-3.695529,Kuoco,,Calle del Barquillo,30,,,,,,,,,limited
4456198028,node,40.4157576,-3.7011899,La Tercera,regional,Calle de Núñez de Arce,3,28012,Madrid,+34 91 523 1163,https://www.latercerataberna.com/,,,,,
4456198030,node,40.4153084,-3.7012502,Questión de Huevos,,Calle de Núñez de Arce,11,28012,Madrid,,,,,,,
4456198031,node,40.4146202,-3.7022614,El Balcón,,Calle de Espoz y Mina,17,28012,Madrid,+34 615 15 09 65,,,,,,
4456198035,node,40.4195344,-3.7030352,El Jeque,arab,Calle de la Salud,8,28013,Madrid,+34 645 39 93 94,,,,,,
4481303510,node,40.4113785,-3.6931665,Tapa Arte,,Paseo del Prado,32,,,,,,,,,limited
4504341873,node,40.4274667,-3.7180696,Los Hierros,spanish,,,,,,,,,,,
4534853092,node,40.4117321,-3.6984768,La Saletta,italian_pizza,Calle de Santa Isabel,5,28012,Madrid,,https://www.lasalettafiaschetteria.com/,,,,,
4546512977,node,40.4093101,-3.6998817,La Oveja Negra - Taberna Vegana,burger,Calle de Buenavista,42,28012,Madrid,+34665857363,https://ovejanegravegana.com/es/,Th-Sa 13:00-00:00; PH 13:00-18:00; We 13:00-17:30,,,,
4547342631,node,40.4221408,-3.6908645,Taberna Pedraza,,Calle de Recoletos,4,,Madrid,+34 913 428 240,https://www.tabernapedraza.com/,,,,,
4579809396,node,40.4244399,-3.700393,Marisquería Ribeira do Mino,,Calle de Santa Brígida,1,28004,,+34 915219854,,Tu-Su 13:00-00:00,,,,
4587460790,node,40.4237721,-3.6959906,El Huerto de Lucas - Mercado ecológico,,Calle de San Lucas,13,,,,,,,,,
4602972001,node,40.4221513,-3.6905695,Al-Mounia,arab,,,,,,https://www.restaurantealmounia.es/,,,,,
4606174292,node,40.4081673,-3.6998212,Casa de Asturias,,,,,,,,,,,,
4606174293,node,40.4081342,-3.6995451,Noche Blanca,,,,,,,,,,,,
4608397103,node,40.4155568,-3.7016675,Fatigas del querer,,Calle de la Cruz,17,28012,Madrid,,,,,,,
4614116448,node,40.4167584,-3.70838,Impasta,italian,Calle de las Hileras,2,28013,Madrid,+34 918 663 878,http://impasta-es.bar/,,,,,
4616116288,node,40.4264182,-3.7069481,De Elisa,sushi,Calle de San Bernardo,63,28015,Madrid,,,,,,,
4620140468,node,40.4100791,-3.7026858,Sonali,indian,Calle de Lavapiés,34,28012,Madrid,+34 91 527 72 40,https://sonaliindianrestaurant.com/,,,,,
4620571583,node,40.4124061,-3.7092944,Txakolina,,Calle de la Cava Baja,26,28005,Madrid,+34 913 66 48 77,,,,,,
4620571584,node,40.4150776,-3.7084167,Mesón El Huevo,regional,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,
4621157390,node,40.4254569,-3.7044308,La Colmada,,Calle del Espíritu Santo,19,28004,Madrid,+34 91 0176579,http://lacolmada.com/,,,,,no
4622032030,node,40.427731,-3.7139558,Goiko Grill,burger,Calle de la Princesa,26,,,,https://www.goikogrill.com/,,no,,,yes
4622384191,node,40.4156318,-3.7026384,En Busca del Tiempo,,Calle de Barcelona,4,28012,Madrid,+34915219801,https://www.enbuscadeltiempo.es/,Su-Th 20:00-02:00; Fr-Sa 20:00-02:30,,,,
4622394889,node,40.4157857,-3.7030024,Rosi La Loca Taberna,,Calle de Cádiz,4,,,+34 91 5326681,https://rosilaloca.com/,,,,,
4625255580,node,40.4238426,-3.7148858,Madrí Madre,,Calle de Ferraz,8,28008,Madrid,+34 914 25 00 88,https://www.madrimadre.com,,,,,
4626310891,node,40.4220763,-3.6957225,Celicioso,,,,,,,,,,,,limited
4629427093,node,40.4205622,-3.6993917,,,Calle del Clavel,7,28004,Madrid,,,,,,,
4629427095,node,40.4199353,-3.6970746,Oh My Food,regional,Calle de las Infantas,44,28004,Madrid,+34 915 94 68 57,,,,,,
4629427096,node,40.4204244,-3.6955787,Sra. Smith,,Calle del Barquillo,10,28004,Madrid,+34 915 24 03 17,https://www.srasmithrestaurante.com/,Mo-Tu 09:00-17:00; We-Th 09:00-23:30; Fr 09:00-00:00; Sa 12:00-00:00; Su 12:00-23:30,no,,,limited
4634758123,node,40.4130788,-3.7004031,Anime Ramen,asian;ramen,Calle de Atocha,51,28012,Madrid,,https://www.alandalustapas.com/,,,,,
4634798148,node,40.4281715,-3.6975246,Fismuler,,Calle de Sagasta,29,,,+34 918277581,,Mo-Sa 13:30-00:30,,,,limited
4643813076,node,40.4172786,-3.7106349,麻辣拌 Let’s 拌,chinese,Calle de la Amnistía,6,28013,,+34677703617,http://www.elcaprichodeopera.es/,"We-Mo 13:00-16:00, 18:30-22:00",,,,
4643813077,node,40.4188505,-3.7087294,La Sazón de Candela,ecuadorian,Calle de Caños del Peral,5,28013,Madrid,+34 915 59 27 06,,,,,,
4643813078,node,40.4189909,-3.7085092,Casa Jaguar,latin_american,Calle de Caños del Peral,9,28013,Madrid,+34 910 245 712,http://www.casajaguarmadrid.com/,,,,,
4648428280,node,40.4198163,-3.6915166,Vips,international,Calle de Alcalá,57,28014,Madrid,+34 912759581,https://www.vips.es,,yes,,,yes
4648428282,node,40.4197858,-3.6917519,Diferen-T,,Calle de Alcalá,55,28014,Madrid,+34 91 137 59 52,http://www.diferen-tmadrid.es/,,yes,,,
4652784705,node,40.4289282,-3.7201517,Elkano Arroz,,Calle de Ferraz,43,28008,Madrid,,,,,,,
4652784708,node,40.4286426,-3.7198711,Platos Rotos,,Calle de Ferraz,39,28008,Madrid,+34 915 47 09 97,http://restauranteplatosrotos.es/,,,,,
